,Unnamed: 0,page,country,rev_id,quality,population,region
346,17334,Kiweewa of Buganda,Uganda,774831268,Start,45.74100000000001,AFRICA
347,17486,Ismael Orot,Uganda,775522497,Stub,45.74100000000001,AFRICA
348,17612,James Obita,Uganda,775995921,Stub,45.74100000000001,AFRICA
349,17659,Janat Mukwaya,Uganda,776107670,Start,45.74100000000001,AFRICA
350,17727,Besueri Kiwanuka Lusse Mulondo,Uganda,776344991,Start,45.74100000000001,AFRICA
351,17768,Jeremiah Twa-Twa,Uganda,776491782,Start,45.74100000000001,AFRICA
352,18189,Joyce Kakuramatsi Kikafunda,Uganda,777643576,Stub,45.74100000000001,AFRICA
353,18389,Kania Obiga,Uganda,778265355,Stub,45.74100000000001,AFRICA
354,18482,Apollo Kironde,Uganda,778598971,Stub,45.74100000000001,AFRICA
355,18573,Kibirige Mayanja,Uganda,778840186,Start,45.74100000000001,AFRICA
356,18626,Kintu Musoke,Uganda,779007768,Start,45.74100000000001,AFRICA
357,18809,Jessica Alupo,Uganda,779397351,Start,45.74100000000001,AFRICA
358,18810,Rebecca Amuge Otengo,Uganda,779397437,Start,45.74100000000001,AFRICA
359,18811,Syda Bbumba,Uganda,779397532,Start,45.74100000000001,AFRICA
360,19697,Alintuma Nsambu,Uganda,781605803,Stub,45.74100000000001,AFRICA
361,19731,Esther Mbulakubuza Mbayo,Uganda,781789704,Start,45.74100000000001,AFRICA
362,19987,Abdul Nadduli,Uganda,782460126,Stub,45.74100000000001,AFRICA
363,20212,Moses Kizige,Uganda,782979760,Start,45.74100000000001,AFRICA
364,20479,Maria Kiwanuka,Uganda,783449036,Start,45.74100000000001,AFRICA
365,21077,Elijah Mushemeza,Uganda,784734768,C,45.74100000000001,AFRICA
366,21099,Michael Lulume Bayigga,Uganda,784768216,Start,45.74100000000001,AFRICA
367,21234,Deo Rwabiita,Uganda,785038536,Stub,45.74100000000001,AFRICA
368,21261,Daudi Ochieng,Uganda,785108122,Stub,45.74100000000001,AFRICA
369,21374,Joy Kabatsi,Uganda,785339072,Start,45.74100000000001,AFRICA
370,21581,Joshua Wanume Kibedi,Uganda,785862055,C,45.74100000000001,AFRICA
371,21692,Kizza Besigye,Uganda,786081128,C,45.74100000000001,AFRICA
372,21759,Apolo Kagwa,Uganda,786226893,C,45.74100000000001,AFRICA
373,22362,Michael Kawalya Kagwa,Uganda,787306486,Stub,45.74100000000001,AFRICA
374,22600,Abed Bwanika,Uganda,787410566,Start,45.74100000000001,AFRICA
375,22881,Aggrey Awori,Uganda,787858057,C,45.74100000000001,AFRICA
376,22882,Aggrey Bagiire,Uganda,787858062,Stub,45.74100000000001,AFRICA
377,22891,Agnes Akiror,Uganda,787870163,Start,45.74100000000001,AFRICA
378,23104,Namirembe Bitamazire,Uganda,788019797,Start,45.74100000000001,AFRICA
379,25411,Amon Bazira,Uganda,788899061,Stub,45.74100000000001,AFRICA
380,25970,Christopher Iga,Uganda,788972378,Stub,45.74100000000001,AFRICA
381,25971,Nasser Sebaggala,Uganda,788972461,Start,45.74100000000001,AFRICA
382,25972,Erias Lukwago,Uganda,788972566,Start,45.74100000000001,AFRICA
383,25973,Template:KampalaMayors,Uganda,788972642,Stub,45.74100000000001,AFRICA
384,28105,Beatrice Wabudeya,Uganda,789747515,Start,45.74100000000001,AFRICA
385,28106,Jane Aceng,Uganda,789747629,C,45.74100000000001,AFRICA
386,28107,Ruth Achieng,Uganda,789747664,Stub,45.74100000000001,AFRICA
387,28108,Justine Ayebazibwe,Uganda,789748037,Stub,45.74100000000001,AFRICA
388,28109,Jessica Eriyo,Uganda,789748269,Start,45.74100000000001,AFRICA
389,28110,Mary Karooro Okurut,Uganda,789748670,C,45.74100000000001,AFRICA
390,28111,Adrian Tibaleka,Uganda,789748752,Stub,45.74100000000001,AFRICA
391,28112,Nusura Tiperu,Uganda,789748782,Start,45.74100000000001,AFRICA
392,28113,Florence Nakiwala Kiyingi,Uganda,789748978,Start,45.74100000000001,AFRICA
393,28150,Ruth Nankabirwa,Uganda,789799593,Start,45.74100000000001,AFRICA
394,28151,Justine Lumumba Kasule,Uganda,789799605,Start,45.74100000000001,AFRICA
395,28152,Idah Nantaba,Uganda,789799744,C,45.74100000000001,AFRICA
396,28153,Harriet Ntabazi,Uganda,789799847,Start,45.74100000000001,AFRICA
397,28154,Florence Nebanda,Uganda,789799901,Start,45.74100000000001,AFRICA
398,28155,Lukia Isanga Nakadama,Uganda,789799952,Start,45.74100000000001,AFRICA
399,28156,Mariam Nalubega,Uganda,789799984,Start,45.74100000000001,AFRICA
400,28157,Jenipher Namuyangu,Uganda,789800111,Start,45.74100000000001,AFRICA
401,28158,Sarah Kataike,Uganda,789800331,Start,45.74100000000001,AFRICA
402,28159,Caroline Amali Okao,Uganda,789800629,Start,45.74100000000001,AFRICA
403,28181,Beatrice Rwakimari,Uganda,789803765,Stub,45.74100000000001,AFRICA
404,28980,Mariam Naigaga,Uganda,790372580,C,45.74100000000001,AFRICA
405,29052,Rose Akol,Uganda,790424964,Start,45.74100000000001,AFRICA
406,29054,Amelia Kyambadde,Uganda,790428762,Start,45.74100000000001,AFRICA
407,29346,Jehoash Mayanja Nkangi,Uganda,790837175,Start,45.74100000000001,AFRICA
408,29463,Joash Mayanja Nkangi,Uganda,790993796,C,45.74100000000001,AFRICA
409,29468,Moses Adome,Uganda,791007274,Stub,45.74100000000001,AFRICA
410,29469,Paulson Luttamaguzi,Uganda,791007297,Stub,45.74100000000001,AFRICA
411,30850,Charles Engola,Uganda,793154991,Start,45.74100000000001,AFRICA
412,31159,Cerinah Nebanda,Uganda,793515881,Start,45.74100000000001,AFRICA
413,31171,John Ssebaana Kizito,Uganda,793539141,Start,45.74100000000001,AFRICA
414,31232,Persis Namuganza,Uganda,793628029,Start,45.74100000000001,AFRICA
415,31614,Christine Amongin Aporu,Uganda,794194807,Start,45.74100000000001,AFRICA
416,31618,Christine Ondoa,Uganda,794200311,C,45.74100000000001,AFRICA
417,32303,Concy Aciro,Uganda,795100048,Start,45.74100000000001,AFRICA
418,32348,Peace Mutuuzo,Uganda,795181968,Start,45.74100000000001,AFRICA
419,32488,Patrick Kayemba,Uganda,795404749,Stub,45.74100000000001,AFRICA
420,32514,Alengot Oromait,Uganda,795458281,Start,45.74100000000001,AFRICA
421,33134,Beti Kamya-Turwomwe,Uganda,796177970,Start,45.74100000000001,AFRICA
422,33334,Abdu Katuntu,Uganda,796406864,Stub,45.74100000000001,AFRICA
423,33549,Loyce Biira Bwambale,Uganda,796684047,Start,45.74100000000001,AFRICA
424,33559,Mike Kennedy Sebalu,Uganda,796694225,Stub,45.74100000000001,AFRICA
425,33561,Miria Matembe,Uganda,796695675,Start,45.74100000000001,AFRICA
426,33664,Kalema of Buganda,Uganda,796808819,Start,45.74100000000001,AFRICA
427,33763,Maria Mutagamba,Uganda,796899099,C,45.74100000000001,AFRICA
428,33857,Sarah Achieng Opendi,Uganda,796991691,C,45.74100000000001,AFRICA
429,34224,Benedicto Kiwanuka,Uganda,797399615,Start,45.74100000000001,AFRICA
430,34272,Yusuf Lule,Uganda,797449179,Start,45.74100000000001,AFRICA
431,34707,Miria Obote,Uganda,797874277,Stub,45.74100000000001,AFRICA
432,35250,Grace Akello,Uganda,798483499,Start,45.74100000000001,AFRICA
433,35325,Joyce Moriku,Uganda,798506935,Start,45.74100000000001,AFRICA
434,36036,David Karubanga,Uganda,799178559,Stub,45.74100000000001,AFRICA
435,36421,Peter Takirambudde,Uganda,799513148,Stub,45.74100000000001,AFRICA
436,36605,Mustafa Adrisi,Uganda,799651351,Stub,45.74100000000001,AFRICA
437,36974,Rose Namayanja,Uganda,800003733,C,45.74100000000001,AFRICA
438,37044,Timeline of Kampala,Uganda,800090136,C,45.74100000000001,AFRICA
439,37490,Dora Byamukama,Uganda,800350710,Stub,45.74100000000001,AFRICA
440,37575,Kirya Balaki Kebba,Uganda,800452152,C,45.74100000000001,AFRICA
441,37711,Ismail Ogama,Uganda,800595514,Stub,45.74100000000001,AFRICA
442,37712,Kassiano Wadri,Uganda,800595577,Stub,45.74100000000001,AFRICA
443,38050,Abraham Waligo,Uganda,800900766,Stub,45.74100000000001,AFRICA
444,38127,Rebecca Kadaga,Uganda,800965489,Start,45.74100000000001,AFRICA
445,39010,Emma Boona,Uganda,801577218,C,45.74100000000001,AFRICA
446,39268,Augustine Nshimye,Uganda,801836959,Start,45.74100000000001,AFRICA
447,39311,Ibrahim Ssemujju Nganda,Uganda,801874546,Start,45.74100000000001,AFRICA
448,39649,Paulo Muwanga,Uganda,802211455,Start,45.74100000000001,AFRICA
449,39702,Christopher Kibanzanga,Uganda,802286792,Start,45.74100000000001,AFRICA
450,40071,Ezekiel Tenywa Wako of Busoga,Uganda,802517620,Stub,45.74100000000001,AFRICA
451,40430,Robert Kyagulanyi Ssentamu,Uganda,802822017,GA,45.74100000000001,AFRICA
452,40610,Mariam Najjemba,Uganda,802972400,Start,45.74100000000001,AFRICA
453,40953,Bernadette Olowo,Uganda,803360897,Stub,45.74100000000001,AFRICA
454,41003,Monica Azuba Ntege,Uganda,803417110,Start,45.74100000000001,AFRICA
455,42077,Benna Namugwanya,Uganda,804317144,Start,45.74100000000001,AFRICA
456,42455,Dorothy Hyuha,Uganda,804643751,Start,45.74100000000001,AFRICA
457,42597,Sam Cheptoris,Uganda,804781815,Start,45.74100000000001,AFRICA
458,42660,Betty Oyella Bigombe,Uganda,804829931,C,45.74100000000001,AFRICA
459,42691,Muwenda Mutebi II of Buganda,Uganda,804856220,C,45.74100000000001,AFRICA
460,42724,Nabilah Naggayi Sempala,Uganda,804883827,Start,45.74100000000001,AFRICA
461,42746,Charles Mayiga,Uganda,804903944,Start,45.74100000000001,AFRICA
462,43257,Muteesa I of Buganda,Uganda,805179937,Start,45.74100000000001,AFRICA
463,43421,Mwanga II of Buganda,Uganda,805289323,C,45.74100000000001,AFRICA
464,43461,Idi Amin,Uganda,805328243,B,45.74100000000001,AFRICA
465,43555,Irene Muloni,Uganda,805393764,Start,45.74100000000001,AFRICA
466,43583,Gershom Sizomu,Uganda,805409966,Start,45.74100000000001,AFRICA
467,43622,Specioza Kazibwe,Uganda,805435381,Start,45.74100000000001,AFRICA
468,43685,Janet Museveni,Uganda,805463795,C,45.74100000000001,AFRICA
469,43972,Evelyn Anite,Uganda,805660978,C,45.74100000000001,AFRICA
470,43980,Betty Amongi,Uganda,805668648,Start,45.74100000000001,AFRICA
471,43982,Cecilia Ogwal,Uganda,805668810,Start,45.74100000000001,AFRICA
472,43994,Doreen Amule,Uganda,805678630,Start,45.74100000000001,AFRICA
473,44727,Muhammad Nsereko,Uganda,806171535,Start,45.74100000000001,AFRICA
474,44728,Betty Nambooze,Uganda,806171836,Start,45.74100000000001,AFRICA
475,44904,Barbara Nekesa Oundo,Uganda,806276711,Start,45.74100000000001,AFRICA
476,44905,Oliver Wonekha,Uganda,806276835,Start,45.74100000000001,AFRICA
477,45031,Margaret Zziwa,Uganda,806337809,Start,45.74100000000001,AFRICA
478,45706,Mutesa II of Buganda,Uganda,806741960,C,45.74100000000001,AFRICA
479,46381,Ignatius K. Musaazi,Uganda,807146511,C,45.74100000000001,AFRICA
480,47148,Princess Elizabeth Nantale Mulondo,Uganda,807467793,Start,45.74100000000001,AFRICA
481,4,Template:Namibia-politician-stub,Namibia,391862409,Stub,2.541,AFRICA
482,72,Template:Namibia-mayor-stub,Namibia,444756008,Stub,2.541,AFRICA
483,1564,Karlous Marx Shinohamba,Namibia,706945392,Stub,2.541,AFRICA
484,3047,Dawid Bezuidenhout,Namibia,714705477,Stub,2.541,AFRICA
485,3146,Gabes Shihepo,Namibia,714887791,Start,2.541,AFRICA
486,3187,Themistokles Dudu Murorua,Namibia,715035025,Stub,2.541,AFRICA
487,3223,Johannes Nakwafila,Namibia,715168821,Stub,2.541,AFRICA
488,3229,Kaire Mbuende,Namibia,715193056,Stub,2.541,AFRICA
489,3353,Jhonny Haikella Hakaye,Namibia,715558961,Stub,2.541,AFRICA
490,3398,Rihupisa Justus Kandando,Namibia,715716890,Stub,2.541,AFRICA
491,3403,Sebastian Ignatius ǃGobs,Namibia,715737685,Stub,2.541,AFRICA
492,3687,Hans Booys,Namibia,716991969,Stub,2.541,AFRICA
493,3720,Isak Katali,Namibia,717212350,Stub,2.541,AFRICA
494,3906,Paulus Kapia,Namibia,717631584,Stub,2.541,AFRICA
495,4040,Johannes Isaaks,Namibia,717961259,Stub,2.541,AFRICA
496,4357,Usko Nghaamwa,Namibia,719244071,Stub,2.541,AFRICA
497,4385,Nangolo Ithete,Namibia,719408472,Stub,2.541,AFRICA
498,4388,Solomon Witbooi,Namibia,719434480,Stub,2.541,AFRICA
499,4420,Willem Appollus,Namibia,719595059,Stub,2.541,AFRICA
500,4479,Reggie Diergaardt,Namibia,719824825,Stub,2.541,AFRICA
501,4507,Hadino Hishongwa,Namibia,719949040,Stub,2.541,AFRICA
502,4584,Erastus Tjejamba,Namibia,720139575,Stub,2.541,AFRICA
503,4585,Gottlob Mbaukua,Namibia,720139591,Stub,2.541,AFRICA
504,4944,Ambrosius Haingura,Namibia,721140900,Stub,2.541,AFRICA
505,5099,John Shaetonhodi,Namibia,721902067,Stub,2.541,AFRICA
506,6193,Theofelus Eiseb,Namibia,725653685,Stub,2.541,AFRICA
507,6213,Hilma Nicanor,Namibia,725836779,Stub,2.541,AFRICA
508,6254,Johan de Waal,Namibia,726241234,Start,2.541,AFRICA
509,6255,Leon Jooste,Namibia,726241279,Stub,2.541,AFRICA
510,6256,Eben van Zijl,Namibia,726241614,Start,2.541,AFRICA
511,6286,Kalla Gertze,Namibia,726549300,Start,2.541,AFRICA
512,6290,Festus Ueitele,Namibia,726575925,Stub,2.541,AFRICA
513,6393,Moses Amweelo,Namibia,726634885,Stub,2.541,AFRICA
514,6419,Paul Smit,Namibia,726685653,Start,2.541,AFRICA
515,6473,Alpheus Muheua,Namibia,726826653,Stub,2.541,AFRICA
516,7286,Tjekero Tweya,Namibia,732970610,Stub,2.541,AFRICA
517,7523,Lawrence Sampofu,Namibia,735098018,Stub,2.541,AFRICA
518,7671,Marten Kapewasha,Namibia,736632076,Stub,2.541,AFRICA
519,7968,Mose Penaani Tjitendero,Namibia,737894808,Stub,2.541,AFRICA
520,8336,Clemens Kashuupulwa,Namibia,739326407,Stub,2.541,AFRICA
521,8776,Muesee Kazapua,Namibia,742567576,Stub,2.541,AFRICA
522,10033,Jan de Wet,Namibia,749312888,Start,2.541,AFRICA
523,10091,Auguste Xoagus,Namibia,749384677,Stub,2.541,AFRICA
524,10179,Arnold Tjihuiko,Namibia,749557521,Stub,2.541,AFRICA
525,10361,Hafeni Ndemula,Namibia,750064392,Stub,2.541,AFRICA
526,10425,Billy Mwaningange,Namibia,750168721,Stub,2.541,AFRICA
527,10474,Thimoteus Tjamuaha,Namibia,750423258,Stub,2.541,AFRICA
528,11676,Ignatius Shixwameni,Namibia,756962215,Stub,2.541,AFRICA
529,11864,Hansina Christiaan,Namibia,757074156,Stub,2.541,AFRICA
530,11865,Elma Dienda,Namibia,757074197,Start,2.541,AFRICA
531,11866,Clara Gowases,Namibia,757074271,Stub,2.541,AFRICA
532,11867,Petrina Haingura,Namibia,757074308,Stub,2.541,AFRICA
533,11868,Agnes Kafula,Namibia,757075026,Stub,2.541,AFRICA
534,11869,Rosa Kavara,Namibia,757075263,Stub,2.541,AFRICA
535,11870,Ngohauvi Lydia Kavetu,Namibia,757075306,Stub,2.541,AFRICA
536,11871,Agnes Limbo,Namibia,757075328,Start,2.541,AFRICA
537,11872,Teopolina Mushelenga,Namibia,757075486,Stub,2.541,AFRICA
538,11873,Pashukeni Shoombe,Namibia,757076190,Stub,2.541,AFRICA
539,12963,Katrina Hanse-Himarwa,Namibia,757565608,Stub,2.541,AFRICA
540,13278,Henock Kankoshi,Namibia,757916897,Stub,2.541,AFRICA
541,13420,Ida Hoffmann,Namibia,758853149,Stub,2.541,AFRICA
542,14422,Sirkka Ausiku,Namibia,763773708,Stub,2.541,AFRICA
543,14848,Royal /Ui/o/oo,Namibia,765635399,Stub,2.541,AFRICA
544,15186,Andrew Matjila,Namibia,767169616,Stub,2.541,AFRICA
545,15466,Nathaniel Maxuilili,Namibia,768127257,Stub,2.541,AFRICA
546,15607,Richard Kamwi,Namibia,768705466,Start,2.541,AFRICA
547,15608,Joel Kaapanda,Namibia,768706125,Start,2.541,AFRICA
548,15610,Rebecca Ndjoze-Ojo,Namibia,768706805,Start,2.541,AFRICA
549,15611,Pohamba Shifeta,Namibia,768706876,Start,2.541,AFRICA
550,15612,Uahekua Herunga,Namibia,768707364,Stub,2.541,AFRICA
551,15613,Silvia Makgone,Namibia,768707856,Stub,2.541,AFRICA
552,15636,Uilika Nambahu,Namibia,768797762,Stub,2.541,AFRICA
553,15638,Pauline Dempers,Namibia,768809413,Start,2.541,AFRICA
554,15663,Kovambo Nujoma,Namibia,768878536,Start,2.541,AFRICA
555,16062,Penehupifo Pohamba,Namibia,770535053,Start,2.541,AFRICA
556,16665,Hendrik Witbooi (politician),Namibia,772596247,Start,2.541,AFRICA
557,16773,Ben Amathila,Namibia,773039495,Start,2.541,AFRICA
558,16792,Heiko Lucks,Namibia,773070957,Stub,2.541,AFRICA
559,16795,Netumbo Nandi-Ndaitwah,Namibia,773073864,Start,2.541,AFRICA
560,16937,Erasmus Hendjala,Namibia,773588389,Stub,2.541,AFRICA
561,17337,Cornelius Thuhageni Njoba,Namibia,774841020,Stub,2.541,AFRICA
562,18283,Jurie Viljoen,Namibia,777857622,Start,2.541,AFRICA
563,18384,Kandy Nehova,Namibia,778252266,Stub,2.541,AFRICA
564,19227,Laura McLeod-Katjirua,Namibia,779986740,Start,2.541,AFRICA
565,19284,Lempy Lucas,Namibia,780240233,Start,2.541,AFRICA
566,19733,Jager Afrikaner,Namibia,781797749,Start,2.541,AFRICA
567,19734,Jan Jonker Afrikaner,Namibia,781797819,Stub,2.541,AFRICA
568,19981,Usutuaije Maamberua,Namibia,782432741,Start,2.541,AFRICA
569,19995,Lucia Witbooi,Namibia,782487405,Stub,2.541,AFRICA
570,20111,Philemon Moongo,Namibia,782702063,Start,2.541,AFRICA
571,20463,Margaret Mensah-Williams,Namibia,783424239,Start,2.541,AFRICA
572,20606,Marlene Mungunda,Namibia,783659445,Stub,2.541,AFRICA
573,20769,Matheus Shikongo,Namibia,783936425,Stub,2.541,AFRICA
574,21218,Hendrina Afrikaner,Namibia,785009070,Stub,2.541,AFRICA
575,21330,Nickey Iyambo,Namibia,785237742,C,2.541,AFRICA
576,21331,Willem Konjore,Namibia,785239830,Stub,2.541,AFRICA
577,21340,Christian Afrikaner,Namibia,785267613,Stub,2.541,AFRICA
578,22243,Manasse ǃNoreseb,Namibia,787159099,C,2.541,AFRICA
579,22703,Emil Appolus,Namibia,787547117,Start,2.541,AFRICA
580,22850,Saara Kuugongelwa,Namibia,787813373,Start,2.541,AFRICA
581,22906,Bernhardt Esau,Namibia,787890930,Start,2.541,AFRICA
582,23767,John Pandeni,Namibia,788618481,Start,2.541,AFRICA
583,23769,Loide Kasingo,Namibia,788620617,Start,2.541,AFRICA
584,27724,Anton von Wietersheim,Namibia,789457805,Stub,2.541,AFRICA
585,28331,Emma Tuahepa,Namibia,789936651,Stub,2.541,AFRICA
586,28342,Template:Namibian-politician-stub,Namibia,789946235,Stub,2.541,AFRICA
587,28413,Asser Mbai,Namibia,789979998,Stub,2.541,AFRICA
588,29294,Piet van der Walt,Namibia,790732456,Stub,2.541,AFRICA
589,29418,Tom Alweendo,Namibia,790926872,Stub,2.541,AFRICA
590,29442,Jeremia Nambinga,Namibia,790971471,Stub,2.541,AFRICA
591,29870,Lucia Basson,Namibia,791521544,Stub,2.541,AFRICA
592,30364,Monica Geingos,Namibia,792295818,Stub,2.541,AFRICA
593,30403,Albert Kawana,Namibia,792363345,Start,2.541,AFRICA
594,30502,Buddy Wentworth,Namibia,792553915,Stub,2.541,AFRICA
595,30605,Bernadus Swartbooi,Namibia,792730125,Stub,2.541,AFRICA
596,31249,Sophia Shaningwa,Namibia,793644087,Stub,2.541,AFRICA
597,31918,Clemens Kapuuo,Namibia,794649810,C,2.541,AFRICA
598,33892,Joseph Obgeb Jimmy,Namibia,797028914,Stub,2.541,AFRICA
599,34052,Andreas Shipanga,Namibia,797218947,C,2.541,AFRICA
600,34054,Hermanus Beukes,Namibia,797219044,Stub,2.541,AFRICA
601,34251,Elaine Trepper,Namibia,797422099,Stub,2.541,AFRICA
602,34751,Anton Lubowski,Namibia,797926029,Start,2.541,AFRICA
603,35198,John Ya-Otto,Namibia,798445586,Stub,2.541,AFRICA
604,35520,Peya Mushelenga,Namibia,798678085,Start,2.541,AFRICA
605,35549,Rosa Namises,Namibia,798722629,Start,2.541,AFRICA
606,35888,Mohammed Stuart,Namibia,799023818,Stub,2.541,AFRICA
607,36060,David Namwandi,Namibia,799202571,Start,2.541,AFRICA
608,36157,Dawid Boois,Namibia,799283073,Start,2.541,AFRICA
609,36166,Nora Schimming-Chase,Namibia,799298806,Stub,2.541,AFRICA
610,36415,Peter Naholo,Namibia,799511171,Stub,2.541,AFRICA
611,36498,Monica Nashandi,Namibia,799557543,C,2.541,AFRICA
612,36499,Sakaria Nashandi,Namibia,799557683,Stub,2.541,AFRICA
613,36500,Penda Ya Ndakolo,Namibia,799557832,Stub,2.541,AFRICA
614,36501,Wilfried Emvula,Namibia,799559369,Stub,2.541,AFRICA
615,36502,Elia Kaiyamo,Namibia,799560238,Start,2.541,AFRICA
616,36505,Marx Nekongo,Namibia,799561144,Stub,2.541,AFRICA
617,36513,Priscilla Beukes,Namibia,799566361,Stub,2.541,AFRICA
618,36911,Philemon Malima,Namibia,799949216,Start,2.541,AFRICA
619,36971,Rosalia Nghidinwa,Namibia,800002912,Start,2.541,AFRICA
620,36981,Rudolph Kamburona,Namibia,800014905,Stub,2.541,AFRICA
621,37023,Samuel Mbambo,Namibia,800067483,Start,2.541,AFRICA
622,37051,Brendan Simbwaye,Namibia,800092405,Start,2.541,AFRICA
623,37495,First Lady of Namibia,Namibia,800356701,Stub,2.541,AFRICA
624,37502,Doreen Sioka,Namibia,800360997,Start,2.541,AFRICA
625,37826,Steve Bezuidenhout,Namibia,800697620,Stub,2.541,AFRICA
626,39279,Erastus Uutoni,Namibia,801845003,Stub,2.541,AFRICA
627,40675,Pendukeni Iivula-Ithana,Namibia,803055843,C,2.541,AFRICA
628,40986,Nehale Mpingana,Namibia,803403039,Start,2.541,AFRICA
629,42220,John Mabuku,Namibia,804447986,Stub,2.541,AFRICA
630,42823,Libertina Amathila,Namibia,804939484,Start,2.541,AFRICA
631,42914,Frans Indongo,Namibia,804964495,Start,2.541,AFRICA
632,42915,Eric Biwa,Namibia,804964895,Stub,2.541,AFRICA
633,43001,Steve Mogotsi,Namibia,805008003,Stub,2.541,AFRICA
634,43002,Clara Bohitile,Namibia,805008074,Start,2.541,AFRICA
635,43073,Michael Goreseb,Namibia,805053642,Stub,2.541,AFRICA
636,43074,Lydia Katjita,Namibia,805054018,Start,2.541,AFRICA
637,43077,Asser Kuveri Kapere,Namibia,805055267,Start,2.541,AFRICA
638,43152,Immanuel Ngatjizeko,Namibia,805120872,Start,2.541,AFRICA
639,44119,Elijah Ngurare,Namibia,805772941,Start,2.541,AFRICA
640,44270,Sacky Shanghala,Namibia,805855320,Start,2.541,AFRICA
641,44459,Angelika Muharukua,Namibia,805981237,Start,2.541,AFRICA
642,45562,Martin Andjaba,Namibia,806653470,Stub,2.541,AFRICA
643,46143,Jonker Afrikaner,Namibia,806995404,Start,2.541,AFRICA
644,46332,Kanuni (hompa),Namibia,807120122,Start,2.541,AFRICA
645,46435,Gustaphine Tjombe,Namibia,807168546,Stub,2.541,AFRICA
646,5,Template:Nigeria-politician-stub,Nigeria,391862819,Stub,206.14,AFRICA
647,216,Template:Nigeria-diplomat-stub,Nigeria,548342756,Stub,206.14,AFRICA
648,247,Template:Nigeria-activist-stub,Nigeria,563278068,Stub,206.14,AFRICA
649,369,Aliyu Ibrahim Gebi,Nigeria,639021339,Stub,206.14,AFRICA
650,540,Azeez Issa Adesiji,Nigeria,671511760,Stub,206.14,AFRICA
651,583,Salisu Buhari,Nigeria,677435096,Stub,206.14,AFRICA
652,635,Template:RiversState-politician-stub,Nigeria,683127263,Stub,206.14,AFRICA
653,642,Template:Abia State-politician-stub,Nigeria,683996491,Stub,206.14,AFRICA
654,717,Igwe Aja-Nwachukwu,Nigeria,691389889,Stub,206.14,AFRICA
655,778,Christopher Nwankwo,Nigeria,696479863,Stub,206.14,AFRICA
656,1103,Henry Ajomale,Nigeria,704094181,Stub,206.14,AFRICA
657,1105,Kolapo Ishola,Nigeria,704235837,Start,206.14,AFRICA
658,1150,Philip O. Emafo,Nigeria,704719275,Stub,206.14,AFRICA
659,1332,Gidado dan Laima,Nigeria,705586751,Start,206.14,AFRICA
660,1397,Jolly Nyame,Nigeria,706146554,Stub,206.14,AFRICA
661,2007,Michael Botmang,Nigeria,709667983,Start,206.14,AFRICA
662,2116,Aliyu Musa,Nigeria,710281144,Stub,206.14,AFRICA
663,2126,Suleiman Takuma,Nigeria,710317252,Start,206.14,AFRICA
664,2153,Igwegbe Odum,Nigeria,710422165,Stub,206.14,AFRICA
665,2165,Isaac Shaahu,Nigeria,710510120,Stub,206.14,AFRICA
666,2166,Ahmed Musa (politician),Nigeria,710510264,Stub,206.14,AFRICA
667,2167,John Kadiya,Nigeria,710510671,Stub,206.14,AFRICA
668,2168,Mahmud Tukur,Nigeria,710518211,Stub,206.14,AFRICA
669,2173,Dapo Sarumi,Nigeria,710533184,Stub,206.14,AFRICA
670,2174,Abraham Imogie,Nigeria,710533207,Stub,206.14,AFRICA
671,2175,Adelusi Adeluyi,Nigeria,710533503,Stub,206.14,AFRICA
672,2272,Samuel Edem,Nigeria,710985648,Stub,206.14,AFRICA
673,2345,Jacob Obande,Nigeria,711417189,Stub,206.14,AFRICA
674,2362,Abba Habib,Nigeria,711545907,Stub,206.14,AFRICA
675,2406,Ganiyu Dawodu,Nigeria,711978679,Stub,206.14,AFRICA
676,2428,Wahab Goodluck,Nigeria,712081212,Stub,206.14,AFRICA
677,2444,Eddie Mbadiwe,Nigeria,712155706,Stub,206.14,AFRICA
